event_id,case_id,event_type,category,customer_id,merchant_id,obligation_id,obligation_type,amount_paise,amount_paid_paise,outstanding_amount_paise,currency,payment_method,bank,failure_reason,root_cause,created_at,hour_of_day,day_of_week,day_of_month,days_overdue,persona,customer_segment,customer_tenure_days,successful_payment_count,failed_payment_count_90d,previous_retry_success,previous_dunning_response,ptp_history_count,fulfilled_ptp_count,partial_payment_count,disputed_payment_count,invoice_count,subscription_count,average_days_late,days_since_last_payment,preferred_payment_hour,preferred_payment_day,channel_preference,last_contact_channel,contact_count_7d,contact_count_30d,sms_open_rate,whatsapp_read_rate,email_open_rate,voice_answer_rate,consent_sms,consent_email,consent_whatsapp,consent_voice,payment_method_changes_90d,device_change_count_30d,gateway_latency_ms,bank_status,is_international,is_anonymous_checkout,mandate_status,link_state,last_webhook_status,conversation_intent_hint,customer_message_sample,event_quality_flag
evt_syn_02110,case_syn_02110,communication.reply,Wrong person,cus_0196,mer_edu_03,obl_syn_02110,payment,1100600,0,1100600,INR,card,HDFC,wrong_person,unknown_error,1786009920,9,3,6,4,P5,enterprise,1761,26,5,0.239,disputes_often,5,5,2,2,24,3,4.0,21,14,7,EMAIL,WHATSAPP,2,7,0.436,0.452,0.661,0.235,1,1,1,1,0,2,323,normal,0,0,not_applicable,not_created,valid,WRONG_PERSON,Aap galat aadmi ko message kar rahe ho.,privacy_stop
evt_syn_02111,case_syn_02111,communication.reply,Wrong person,cus_0100,mer_health_04,obl_syn_02111,payment,363900,0,363900,INR,upi,Federal,wrong_person,unknown_error,1786012140,10,3,6,5,P8,startup,374,8,1,0.233,voice_averse,2,0,0,0,0,2,8.3,62,17,8,SMS,SMS,3,2,0.692,0.116,0.394,0.02,1,1,1,0,3,3,697,normal,0,0,not_applicable,not_created,valid,WRONG_PERSON,Aap galat aadmi ko message kar rahe ho.,privacy_stop
evt_syn_02112,case_syn_02112,communication.reply,Wrong person,cus_0374,mer_health_04,obl_syn_02112,payment,359900,0,359900,INR,upi,ICICI,wrong_person,unknown_error,1786009620,9,3,6,0,P5,smb,1071,18,7,0.119,disputes_often,4,1,0,3,9,0,7.6,88,11,2,EMAIL,VOICE_CALL,1,9,0.41,0.101,0.785,0.326,1,1,0,1,0,1,1623,normal,0,0,not_applicable,not_created,valid,WRONG_PERSON,Aap galat aadmi ko message kar rahe ho.,privacy_stop
evt_syn_02113,case_syn_02113,webhook.received,Adversarial webhook,cus_0224,mer_travel_05,obl_syn_02113,payment,1071700,0,1071700,INR,netbanking,SBI,adversarial_webhook,unknown_error,1786001100,7,3,6,0,P2,consumer,1593,23,3,0.59,needs_salary_day,5,2,0,0,1,5,3.3,75,22,8,WHATSAPP,VOICE_CALL,1,3,0.563,0.811,0.089,0.486,1,1,1,1,3,0,748,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02114,case_syn_02114,webhook.received,Adversarial webhook,cus_0321,mer_retail_01,obl_syn_02114,payment,952900,0,952900,INR,card,Federal,adversarial_webhook,unknown_error,1786010040,9,3,6,3,P6,enterprise,188,0,3,0.446,sms_responsive,2,1,1,1,1,5,4.5,17,15,23,SMS,WHATSAPP,0,6,0.768,0.434,0.226,0.382,1,1,1,1,1,1,1601,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02115,case_syn_02115,webhook.received,Adversarial webhook,cus_0396,mer_saas_02,obl_syn_02115,payment,1164300,0,1164300,INR,upi,Yes Bank,adversarial_webhook,unknown_error,1786002540,7,3,6,4,P3,enterprise,659,13,6,0.252,avoidant,8,2,0,0,6,3,14.5,29,21,17,SMS,EMAIL,1,8,0.858,0.139,0.07,0.397,1,1,1,0,3,0,279,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02116,case_syn_02116,webhook.received,Adversarial webhook,cus_0400,mer_retail_01,obl_syn_02116,payment,1515900,0,1515900,INR,upi,ICICI,adversarial_webhook,unknown_error,1786006200,8,3,6,1,P8,consumer,456,6,5,0.246,voice_averse,1,0,1,0,5,2,9.0,30,17,22,SMS,EMAIL,2,1,0.694,0.112,0.367,0.02,1,1,1,0,4,1,150,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02117,case_syn_02117,webhook.received,Adversarial webhook,cus_0311,mer_edu_03,obl_syn_02117,payment,536500,0,536500,INR,netbanking,IDFC,adversarial_webhook,unknown_error,1786002960,7,3,6,4,P10,enterprise,297,0,7,0.254,partial_payer,2,2,6,0,4,3,12.9,64,16,11,WHATSAPP,WHATSAPP,1,7,0.134,0.878,0.363,0.442,1,1,1,1,2,0,1060,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02118,case_syn_02118,webhook.received,Adversarial webhook,cus_0113,mer_edu_03,obl_syn_02118,payment,2238200,0,2238200,INR,netbanking,HDFC,adversarial_webhook,unknown_error,1786001820,7,3,6,1,P8,consumer,367,3,5,0.352,voice_averse,0,0,2,1,6,1,10.3,9,20,17,SMS,EMAIL,0,2,0.757,0.104,0.486,0.02,1,1,1,0,0,2,1350,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02119,case_syn_02119,webhook.received,Adversarial webhook,cus_0210,mer_edu_03,obl_syn_02119,payment,724900,0,724900,INR,upi,SBI,adversarial_webhook,unknown_error,1786004040,8,3,6,1,P6,enterprise,336,0,0,0.733,sms_responsive,1,1,0,0,1,3,6.9,32,13,23,SMS,WHATSAPP,2,6,0.642,0.287,0.454,0.312,1,1,1,1,2,1,572,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02120,case_syn_02120,webhook.received,Adversarial webhook,cus_0134,mer_health_04,obl_syn_02120,payment,3286200,0,3286200,INR,card,ICICI,adversarial_webhook,unknown_error,1785997500,6,3,6,2,P5,enterprise,500,14,6,0.194,disputes_often,4,1,1,4,6,1,8.7,44,12,1,EMAIL,WHATSAPP,2,4,0.145,0.292,0.805,0.283,1,1,1,1,4,1,183,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02121,case_syn_02121,webhook.received,Adversarial webhook,cus_0403,mer_retail_01,obl_syn_02121,payment,901700,0,901700,INR,netbanking,IDFC,adversarial_webhook,unknown_error,1785992820,5,3,6,6,P9,enterprise,214,5,8,0.253,method_switcher,1,0,0,0,5,3,8.8,11,19,5,PAYMENT_LINK,VOICE_CALL,3,1,0.21,0.469,0.162,0.719,1,1,1,1,4,5,793,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02122,case_syn_02122,webhook.received,Adversarial webhook,cus_0153,mer_health_04,obl_syn_02122,payment,2818300,0,2818300,INR,card,ICICI,adversarial_webhook,unknown_error,1785996360,6,3,6,3,P2,consumer,305,0,6,0.516,needs_salary_day,5,2,0,0,3,3,2.2,66,21,3,WHATSAPP,PAYMENT_LINK,0,5,0.425,0.833,0.078,0.265,1,1,1,1,2,3,1196,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02123,case_syn_02123,webhook.received,Adversarial webhook,cus_0003,mer_retail_01,obl_syn_02123,payment,2132800,0,2132800,INR,card,IDFC,adversarial_webhook,unknown_error,1786000320,7,3,6,5,P4,enterprise,3203,56,4,0.735,formal,2,2,0,0,15,0,5.3,14,11,24,EMAIL,VOICE_CALL,3,10,0.259,0.2,0.926,0.206,1,1,1,1,4,0,1693,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02124,case_syn_02124,webhook.received,Adversarial webhook,cus_0137,mer_edu_03,obl_syn_02124,payment,760000,0,760000,INR,netbanking,HDFC,adversarial_webhook,unknown_error,1785996540,6,3,6,4,P9,smb,784,13,10,0.348,method_switcher,0,0,2,0,3,1,6.7,17,14,4,PAYMENT_LINK,EMAIL,2,10,0.336,0.443,0.483,0.657,1,1,1,1,8,6,979,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02125,case_syn_02125,webhook.received,Adversarial webhook,cus_0023,mer_edu_03,obl_syn_02125,payment,1014700,0,1014700,INR,upi,Kotak,adversarial_webhook,unknown_error,1785993900,5,3,6,4,P10,smb,984,24,2,0.404,partial_payer,4,4,1,0,9,0,17.9,80,20,27,WHATSAPP,EMAIL,2,9,0.481,0.96,0.46,0.231,1,1,1,1,4,1,834,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02126,case_syn_02126,webhook.received,Adversarial webhook,cus_0053,mer_saas_02,obl_syn_02126,payment,343100,0,343100,INR,card,IDFC,adversarial_webhook,unknown_error,1785992280,4,3,6,1,P6,startup,1096,17,7,0.401,sms_responsive,0,0,2,2,3,4,3.7,3,16,5,SMS,EMAIL,2,2,0.926,0.19,0.313,0.22,1,1,1,1,1,2,1094,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02127,case_syn_02127,webhook.received,Adversarial webhook,cus_0231,mer_saas_02,obl_syn_02127,payment,3150200,0,3150200,INR,upi,Yes Bank,adversarial_webhook,unknown_error,1785994560,5,3,6,3,P5,enterprise,890,17,9,0.08,disputes_often,2,0,0,3,21,1,5.1,68,11,21,EMAIL,VOICE_CALL,2,2,0.227,0.095,0.81,0.294,1,1,1,1,3,3,800,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02128,case_syn_02128,webhook.received,Adversarial webhook,cus_0087,mer_travel_05,obl_syn_02128,payment,1035000,0,1035000,INR,netbanking,ICICI,adversarial_webhook,unknown_error,1785994920,5,3,6,4,P6,enterprise,1107,22,2,0.588,sms_responsive,0,0,1,1,0,5,5.2,29,16,6,SMS,WHATSAPP,1,10,0.668,0.431,0.55,0.108,1,1,1,0,4,3,243,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02129,case_syn_02129,webhook.received,Adversarial webhook,cus_0076,mer_health_04,obl_syn_02129,payment,1109400,0,1109400,USD,card,ICICI,adversarial_webhook,unknown_error,1785986400,3,3,6,2,P2,enterprise,1376,26,4,0.537,needs_salary_day,5,0,2,0,5,1,6.8,2,20,20,WHATSAPP,VOICE_CALL,3,9,0.462,0.894,0.522,0.261,1,1,1,1,4,0,160,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02130,case_syn_02130,webhook.received,Adversarial webhook,cus_0219,mer_edu_03,obl_syn_02130,payment,1279600,0,1279600,INR,upi,Yes Bank,adversarial_webhook,unknown_error,1785991740,4,3,6,2,P9,startup,640,13,8,0.458,method_switcher,0,0,1,0,5,3,9.8,15,13,8,PAYMENT_LINK,SMS,3,11,0.469,0.321,0.441,0.185,1,1,1,1,10,5,1450,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02131,case_syn_02131,webhook.received,Adversarial webhook,cus_0237,mer_saas_02,obl_syn_02131,payment,867900,0,867900,INR,netbanking,SBI,adversarial_webhook,unknown_error,1785984300,2,3,6,5,P5,enterprise,699,9,4,0.159,disputes_often,4,4,1,3,24,1,17.0,86,13,8,EMAIL,VOICE_CALL,0,6,0.511,0.527,0.918,0.628,1,1,0,0,2,3,964,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02132,case_syn_02132,webhook.received,Adversarial webhook,cus_0231,mer_retail_01,obl_syn_02132,payment,1739800,0,1739800,INR,card,Federal,adversarial_webhook,unknown_error,1785984720,2,3,6,5,P5,enterprise,890,17,9,0.08,disputes_often,2,0,0,3,21,1,5.1,68,11,21,EMAIL,VOICE_CALL,2,2,0.227,0.095,0.81,0.294,1,1,1,1,3,3,1401,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02133,case_syn_02133,webhook.received,Adversarial webhook,cus_0033,mer_saas_02,obl_syn_02133,payment,1074300,0,1074300,INR,netbanking,IDFC,adversarial_webhook,unknown_error,1785985980,3,3,6,1,P2,smb,289,5,4,0.463,needs_salary_day,4,3,1,0,3,3,4.0,16,22,15,WHATSAPP,SMS,1,7,0.319,0.941,0.116,0.195,1,1,1,1,4,1,777,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02134,case_syn_02134,webhook.received,Adversarial webhook,cus_0186,mer_edu_03,obl_syn_02134,payment,3450700,0,3450700,INR,card,Kotak,adversarial_webhook,unknown_error,1785989940,4,3,6,3,P9,consumer,625,8,6,0.321,method_switcher,3,3,0,0,1,2,4.7,43,19,24,PAYMENT_LINK,VOICE_CALL,3,1,0.471,0.196,0.183,0.145,1,1,1,1,10,3,458,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02135,case_syn_02135,webhook.received,Adversarial webhook,cus_0137,mer_edu_03,obl_syn_02135,payment,895500,0,895500,INR,upi,HDFC,adversarial_webhook,unknown_error,1785980820,1,3,6,3,P9,smb,784,13,10,0.348,method_switcher,0,0,2,0,3,1,6.7,17,14,4,PAYMENT_LINK,EMAIL,2,10,0.336,0.443,0.483,0.657,1,1,1,1,8,6,867,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02136,case_syn_02136,webhook.received,Adversarial webhook,cus_0233,mer_health_04,obl_syn_02136,payment,1408800,0,1408800,INR,card,Axis,adversarial_webhook,unknown_error,1785984480,2,3,6,0,P5,smb,294,6,7,0.18,disputes_often,5,3,0,5,17,3,15.5,61,16,10,EMAIL,SMS,1,1,0.337,0.317,0.84,0.537,1,1,0,1,3,2,240,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02137,case_syn_02137,webhook.received,Adversarial webhook,cus_0353,mer_retail_01,obl_syn_02137,payment,2218000,0,2218000,INR,upi,SBI,adversarial_webhook,unknown_error,1785982860,2,3,6,5,P6,consumer,576,14,4,0.553,sms_responsive,0,0,2,0,4,2,6.3,67,10,21,SMS,EMAIL,1,4,0.661,0.116,0.115,0.361,1,1,1,1,3,0,372,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02138,case_syn_02138,webhook.received,Adversarial webhook,cus_0156,mer_health_04,obl_syn_02138,payment,1091800,0,1091800,INR,card,Federal,adversarial_webhook,unknown_error,1785983580,2,3,6,0,P3,startup,553,8,8,0.374,avoidant,3,1,0,1,1,2,15.1,6,21,14,SMS,EMAIL,3,6,0.746,0.545,0.308,0.541,1,1,1,1,2,0,1370,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02139,case_syn_02139,webhook.received,Adversarial webhook,cus_0263,mer_travel_05,obl_syn_02139,payment,3194000,0,3194000,INR,card,HDFC,adversarial_webhook,unknown_error,1785984960,2,3,6,0,P5,enterprise,583,11,7,0.336,disputes_often,2,1,2,2,21,2,13.6,60,15,9,EMAIL,VOICE_CALL,1,7,0.372,0.066,0.74,0.687,1,1,0,0,1,2,751,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02140,case_syn_02140,webhook.received,Adversarial webhook,cus_0155,mer_saas_02,obl_syn_02140,payment,1539700,0,1539700,INR,upi,SBI,adversarial_webhook,unknown_error,1785983760,2,3,6,0,P9,enterprise,119,0,5,0.255,method_switcher,0,0,1,0,2,5,5.1,84,20,11,PAYMENT_LINK,VOICE_CALL,2,8,0.35,0.198,0.27,0.67,1,1,1,1,8,7,1535,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02141,case_syn_02141,webhook.received,Adversarial webhook,cus_0252,mer_travel_05,obl_syn_02141,payment,3338600,0,3338600,INR,card,ICICI,adversarial_webhook,unknown_error,1785980040,1,3,6,1,P2,smb,964,15,8,0.641,needs_salary_day,2,0,0,0,2,2,2.1,55,19,21,WHATSAPP,WHATSAPP,2,11,0.572,0.673,0.512,0.146,1,1,1,1,0,0,505,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02142,case_syn_02142,webhook.received,Adversarial webhook,cus_0004,mer_retail_01,obl_syn_02142,payment,2828700,0,2828700,INR,upi,Axis,adversarial_webhook,unknown_error,1785975360,0,3,6,1,P9,consumer,293,0,11,0.257,method_switcher,0,0,2,0,2,4,9.6,79,16,3,PAYMENT_LINK,PAYMENT_LINK,2,4,0.363,0.15,0.103,0.708,1,1,1,1,9,8,383,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02143,case_syn_02143,webhook.received,Adversarial webhook,cus_0229,mer_saas_02,obl_syn_02143,payment,3142400,0,3142400,INR,card,Kotak,adversarial_webhook,unknown_error,1785973020,23,2,5,5,P9,smb,471,13,7,0.378,method_switcher,1,1,2,0,5,4,4.9,19,17,27,PAYMENT_LINK,PAYMENT_LINK,2,11,0.061,0.25,0.095,0.417,1,1,1,1,4,4,169,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02144,case_syn_02144,webhook.received,Adversarial webhook,cus_0401,mer_retail_01,obl_syn_02144,payment,2616000,0,2616000,INR,netbanking,ICICI,adversarial_webhook,unknown_error,1785979260,1,3,6,3,P6,smb,976,17,2,0.619,sms_responsive,1,1,0,0,5,1,3.7,49,18,8,SMS,EMAIL,2,12,0.712,0.353,0.334,0.633,1,1,1,1,4,0,411,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02145,case_syn_02145,webhook.received,Adversarial webhook,cus_0398,mer_retail_01,obl_syn_02145,payment,2842900,0,2842900,INR,netbanking,Kotak,adversarial_webhook,unknown_error,1785976500,0,3,6,0,P5,enterprise,813,12,4,0.19,disputes_often,4,3,1,4,7,2,14.8,5,19,22,EMAIL,VOICE_CALL,2,3,0.141,0.28,0.747,0.301,1,1,0,1,2,0,722,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02146,case_syn_02146,webhook.received,Adversarial webhook,cus_0012,mer_retail_01,obl_syn_02146,payment,2190900,0,2190900,INR,card,SBI,adversarial_webhook,unknown_error,1785976800,0,3,6,5,P1,smb,992,21,0,0.895,calm,2,0,2,0,4,2,0.5,47,11,27,EMAIL,EMAIL,1,9,0.537,0.141,0.818,0.326,1,1,1,1,1,2,523,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02147,case_syn_02147,webhook.received,Adversarial webhook,cus_0307,mer_retail_01,obl_syn_02147,payment,396500,0,396500,INR,netbanking,Federal,adversarial_webhook,unknown_error,1785973620,23,2,5,6,P9,startup,698,14,8,0.353,method_switcher,2,1,1,0,4,5,11.5,73,14,18,PAYMENT_LINK,SMS,2,10,0.301,0.451,0.182,0.349,1,1,1,1,9,3,364,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02148,case_syn_02148,webhook.received,Adversarial webhook,cus_0292,mer_edu_03,obl_syn_02148,payment,2564100,0,2564100,INR,netbanking,SBI,adversarial_webhook,unknown_error,1785965640,21,2,5,0,P10,enterprise,1250,17,8,0.295,partial_payer,8,2,2,2,14,3,18.6,54,18,4,WHATSAPP,SMS,3,1,0.252,0.659,0.338,0.359,1,1,1,1,0,0,1336,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02149,case_syn_02149,webhook.received,Adversarial webhook,cus_0241,mer_travel_05,obl_syn_02149,payment,934700,0,934700,INR,card,Kotak,adversarial_webhook,unknown_error,1785964740,21,2,5,4,P8,smb,679,11,2,0.381,voice_averse,2,1,2,0,0,2,11.9,26,17,2,SMS,WHATSAPP,0,5,0.801,0.124,0.404,0.02,1,1,1,0,4,3,497,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02150,case_syn_02150,webhook.received,Adversarial webhook,cus_0402,mer_health_04,obl_syn_02150,payment,2094100,0,2094100,USD,netbanking,HDFC,adversarial_webhook,unknown_error,1785969420,22,2,5,3,P2,startup,1320,26,4,0.436,needs_salary_day,5,1,2,1,5,4,5.8,7,23,25,WHATSAPP,EMAIL,0,10,0.456,0.679,0.117,0.408,1,1,1,1,3,2,1581,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02151,case_syn_02151,webhook.received,Adversarial webhook,cus_0184,mer_retail_01,obl_syn_02151,payment,1028300,0,1028300,INR,netbanking,HDFC,adversarial_webhook,unknown_error,1785969540,22,2,5,5,P9,consumer,427,3,12,0.301,method_switcher,0,0,2,0,3,1,8.7,65,20,19,PAYMENT_LINK,WHATSAPP,3,6,0.323,0.495,0.428,0.335,1,1,1,0,4,6,1468,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02152,case_syn_02152,webhook.received,Adversarial webhook,cus_0298,mer_retail_01,obl_syn_02152,payment,894900,0,894900,INR,upi,IDFC,adversarial_webhook,unknown_error,1785966660,21,2,5,0,P8,smb,217,3,5,0.424,voice_averse,0,0,1,0,6,0,11.6,71,17,3,SMS,VOICE_CALL,0,8,0.678,0.476,0.383,0.02,1,1,1,0,0,3,1766,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02153,case_syn_02153,webhook.received,Adversarial webhook,cus_0034,mer_edu_03,obl_syn_02153,payment,2666900,0,2666900,INR,card,Axis,adversarial_webhook,unknown_error,1785960900,20,2,5,0,P3,enterprise,835,16,5,0.187,avoidant,2,0,0,0,0,0,18.4,9,20,26,SMS,SMS,2,4,0.706,0.079,0.331,0.667,1,1,1,1,2,2,757,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02154,case_syn_02154,webhook.received,Adversarial webhook,cus_0146,mer_saas_02,obl_syn_02154,payment,1572200,0,1572200,INR,netbanking,ICICI,adversarial_webhook,unknown_error,1785968340,22,2,5,0,P7,startup,1367,20,6,0.609,whatsapp_responsive,0,0,0,0,0,3,4.6,8,19,10,WHATSAPP,EMAIL,0,1,0.579,0.852,0.558,0.359,1,1,1,1,3,0,1695,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02155,case_syn_02155,webhook.received,Adversarial webhook,cus_0110,mer_edu_03,obl_syn_02155,payment,1023700,0,1023700,INR,upi,SBI,adversarial_webhook,unknown_error,1785966240,21,2,5,3,P3,smb,264,8,7,0.409,avoidant,8,2,1,0,3,0,17.7,36,21,14,SMS,WHATSAPP,0,10,0.916,0.473,0.123,0.597,1,1,1,1,1,2,335,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02156,case_syn_02156,webhook.received,Adversarial webhook,cus_0293,mer_edu_03,obl_syn_02156,payment,3343400,0,3343400,INR,netbanking,HDFC,adversarial_webhook,unknown_error,1785963840,21,2,5,4,P9,consumer,948,21,6,0.601,method_switcher,0,0,0,1,6,1,10.6,40,17,5,PAYMENT_LINK,SMS,2,2,0.431,0.574,0.29,0.191,1,1,1,1,6,8,203,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,I will check and pay shortly.,invalid_signature
evt_syn_02157,case_syn_02157,webhook.received,Adversarial webhook,cus_0237,mer_edu_03,obl_syn_02157,payment,2960100,0,2960100,INR,netbanking,Federal,adversarial_webhook,unknown_error,1785958320,19,2,5,6,P5,enterprise,699,9,4,0.159,disputes_often,4,4,1,3,24,1,17.0,86,13,8,EMAIL,VOICE_CALL,0,6,0.511,0.527,0.918,0.628,1,1,0,0,2,3,528,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Need invoice and payment details.,invalid_signature
evt_syn_02158,case_syn_02158,webhook.received,Adversarial webhook,cus_0134,mer_saas_02,obl_syn_02158,payment,242600,0,242600,INR,upi,IDFC,adversarial_webhook,unknown_error,1785961740,20,2,5,2,P5,enterprise,500,14,6,0.194,disputes_often,4,1,1,4,6,1,8.7,44,12,1,EMAIL,WHATSAPP,2,4,0.145,0.292,0.805,0.283,1,1,1,1,4,1,290,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
evt_syn_02159,case_syn_02159,webhook.received,Adversarial webhook,cus_0254,mer_retail_01,obl_syn_02159,payment,2680300,0,2680300,INR,upi,ICICI,adversarial_webhook,unknown_error,1785962580,20,2,5,2,P2,startup,1460,20,3,0.508,needs_salary_day,3,2,2,0,2,4,2.1,22,23,16,WHATSAPP,PAYMENT_LINK,0,4,0.501,0.681,0.244,0.426,1,1,1,1,3,3,1238,normal,0,0,not_applicable,not_created,invalid_signature,REQUEST_PAYMENT_LINK,Please share the payment link again.,invalid_signature
